id	item_group_id	title	description	link	image_link	additional_image_link	price	availability	condition	brand	mpn	gtin	size	color	shipping
FE-794039081-95 CM / 38 INCHES	15635479003484	Ferragamo Beige Calf Leather Regular Belt	The reversible leather Gancini Belt by Ferragamo is a clean, monochrome accessory designed for discreet and versatile elegance. Its reversible construction makes it practical and suitable for both formal and casual looks. The buckle featuring the iconic reinterpreted Gancini logo signs the piece with a distinctive and timeless house detail. With a 3 cm width, it is a refined and functional finishing touch for any outfit. Season: AW26 Composition: 100% Calf Leather	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-regular-belt?variant=58099972538716	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578873692.jpg?v=1781847469	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578906460.jpg?v=1781847480	354.00 GBP	in stock	new	Ferragamo	FE-794039081-95 CM / 38 INCHES	8017581176941	95 cm / 38 Inches	Beige	GB:::0.00 GBP
FE-794039081-100 CM / 40 INCHES	15635479003484	Ferragamo Beige Calf Leather Regular Belt	The reversible leather Gancini Belt by Ferragamo is a clean, monochrome accessory designed for discreet and versatile elegance. Its reversible construction makes it practical and suitable for both formal and casual looks. The buckle featuring the iconic reinterpreted Gancini logo signs the piece with a distinctive and timeless house detail. With a 3 cm width, it is a refined and functional finishing touch for any outfit. Season: AW26 Composition: 100% Calf Leather	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-regular-belt?variant=58099972407644	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578873692.jpg?v=1781847469	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578906460.jpg?v=1781847480	354.00 GBP	in stock	new	Ferragamo	FE-794039081-100 CM / 40 INCHES	8017580010024	100 cm / 40 Inches	Beige	GB:::0.00 GBP
FE-794039081-105 CM / 42 INCHES	15635479003484	Ferragamo Beige Calf Leather Regular Belt	The reversible leather Gancini Belt by Ferragamo is a clean, monochrome accessory designed for discreet and versatile elegance. Its reversible construction makes it practical and suitable for both formal and casual looks. The buckle featuring the iconic reinterpreted Gancini logo signs the piece with a distinctive and timeless house detail. With a 3 cm width, it is a refined and functional finishing touch for any outfit. Season: AW26 Composition: 100% Calf Leather	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-regular-belt?variant=58099972440412	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578873692.jpg?v=1781847469	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578906460.jpg?v=1781847480	354.00 GBP	in stock	new	Ferragamo	FE-794039081-105 CM / 42 INCHES	8017581176958	105 cm / 42 Inches	Beige	GB:::0.00 GBP
FE-794039081-110 CM / 44 INCHES	15635479003484	Ferragamo Beige Calf Leather Regular Belt	The reversible leather Gancini Belt by Ferragamo is a clean, monochrome accessory designed for discreet and versatile elegance. Its reversible construction makes it practical and suitable for both formal and casual looks. The buckle featuring the iconic reinterpreted Gancini logo signs the piece with a distinctive and timeless house detail. With a 3 cm width, it is a refined and functional finishing touch for any outfit. Season: AW26 Composition: 100% Calf Leather	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-regular-belt?variant=58099972473180	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578873692.jpg?v=1781847469	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-regular-belt__70236578906460.jpg?v=1781847480	354.00 GBP	in stock	new	Ferragamo	FE-794039081-110 CM / 44 INCHES	8017581586887	110 cm / 44 Inches	Beige	GB:::0.00 GBP
FE790023004MBB	15633400955228	Ferragamo Beige Calf Leather Shoulder Bag	The large Hug Soft Shoulder Bag by Ferragamo embodies contemporary elegance through its unstructured silhouette crafted from soft nappa leather. Signature wraparound straps and iconic buckles define the design, while the top handle woven with contrasting threads adds a distinctive touch. The magnetic closure with a T-shaped tab opens to a well-organized interior featuring a zip pocket and spacious compartments, complemented by an adjustable and removable shoulder strap. Season: SS26 Dimension: 40×30.5×15 Composition: 100% Calf Leather	https://noavvo.com/products/ferragamo-beige-calf-leather-shoulder-bag?variant=58091973542236	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-shoulder-bag__70224630055260.jpg?v=1781684249	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-shoulder-bag__70224630088028.jpg?v=1781684280,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-shoulder-bag__70224629989724.jpg?v=1781681350,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-shoulder-bag__70224630022492.jpg?v=1781681370	1996.00 GBP	in stock	new	Ferragamo	FE790023004MBB	8017577221259		Beige	GB:::0.00 GBP
FE-790021004-EU35.5/US5.5	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=57557470380380	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU35.5/US5.5	8017578034377	EU35.5/US5.5	Beige	GB:::0.00 GBP
FE-790021004-EU36/US6	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=57557470413148	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU36/US6	8017578034384	EU36/US6	Beige	GB:::0.00 GBP
FE-790021004-EU36.5/US6.5	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=57557470445916	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU36.5/US6.5	8017578034391	EU36.5/US6.5	Beige	GB:::0.00 GBP
FE-790021004-EU37/US7	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=57510701728092	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU37/US7	8017577655641	EU37/US7	Beige	GB:::0.00 GBP
FE-790021004-EU37.5/US7.5	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=58143653986652	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU37.5/US7.5	8017578034407	EU37.5/US7.5	Beige	GB:::0.00 GBP
FE-790021004-EU38/US8	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=57997871874396	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU38/US8	8017578034414	EU38/US8	Beige	GB:::0.00 GBP
FE-790021004-EU39.5/US9.5	15566078411100	Ferragamo Beige High Heel Pumps	These Ferragamo pumps are crafted from smooth calf leather in beige, finished with a slightly squared toe and block heel. A Gancini charm with buckle on the front channels the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps?variant=58143653953884	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141454516572.jpg?v=1783944454	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141458481500.jpg?v=1783944459,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141463396700.jpg?v=1783944460,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/ferragamo-beige-calf-leather-bos-taurus-high-heel-pumps__70141466706268.jpg?v=1783944464	541.00 GBP	in stock	new	Ferragamo	FE-790021004-EU39.5/US9.5	8017578470373	EU39.5/US9.5	Beige	GB:::0.00 GBP
FE-791391002-EU35.5/US5.5	15513027117404	Ferragamo Beige Stiletto Heel Sandals	The Vara Sandals by Ferragamo are crafted from supple calf leather in beige, finished with thin toe straps embellished with contrasting patent Vara bows and V-shaped ankle straps. A polished stiletto silhouette channelling the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/beige-calf-leather-bos-taurus-stiletto-heel-sandals?variant=58143650480476	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140555166044.jpg?v=1783943560	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140557656412.jpg?v=1783943563,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140559065436.jpg?v=1783943566	507.00 GBP	in stock	new	Ferragamo	FE-791391002-EU35.5/US5.5	8017577788998	EU35.5/US5.5	Beige	GB:::0.00 GBP
FE-791391002-EU36/US6	15513027117404	Ferragamo Beige Stiletto Heel Sandals	The Vara Sandals by Ferragamo are crafted from supple calf leather in beige, finished with thin toe straps embellished with contrasting patent Vara bows and V-shaped ankle straps. A polished stiletto silhouette channelling the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/beige-calf-leather-bos-taurus-stiletto-heel-sandals?variant=58143650513244	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140555166044.jpg?v=1783943560	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140557656412.jpg?v=1783943563,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140559065436.jpg?v=1783943566	507.00 GBP	in stock	new	Ferragamo	FE-791391002-EU36/US6	8017577789001	EU36/US6	Beige	GB:::0.00 GBP
FE-791391002-EU37/US7	15513027117404	Ferragamo Beige Stiletto Heel Sandals	The Vara Sandals by Ferragamo are crafted from supple calf leather in beige, finished with thin toe straps embellished with contrasting patent Vara bows and V-shaped ankle straps. A polished stiletto silhouette channelling the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/beige-calf-leather-bos-taurus-stiletto-heel-sandals?variant=57438436000092	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140555166044.jpg?v=1783943560	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140557656412.jpg?v=1783943563,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140559065436.jpg?v=1783943566	507.00 GBP	in stock	new	Ferragamo	FE-791391002-EU37/US7	8017577654057	EU37/US7	Beige	GB:::0.00 GBP
FE-791391002-EU37.5/US7.5	15513027117404	Ferragamo Beige Stiletto Heel Sandals	The Vara Sandals by Ferragamo are crafted from supple calf leather in beige, finished with thin toe straps embellished with contrasting patent Vara bows and V-shaped ankle straps. A polished stiletto silhouette channelling the house's signature Florentine craft. Material: Calf leather. Made in Italy.	https://noavvo.com/products/beige-calf-leather-bos-taurus-stiletto-heel-sandals?variant=57199114715484	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140555166044.jpg?v=1783943560	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140557656412.jpg?v=1783943563,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/beige-calf-leather-bos-taurus-stiletto-heel-sandals__70140559065436.jpg?v=1783943566	507.00 GBP	in stock	new	Ferragamo	FE-791391002-EU37.5/US7.5	8017577789018	EU37.5/US7.5	Beige	GB:::0.00 GBP
